motherid,sdate,edate,seventtype,eeventtype,locationid,location,episode_id
CAC003040,2004-02-15,2006-01-09,2,2,CAC003,2,1499
CAC004019,1995-11-17,1999-06-15,3,2,CAC004,2,1500
CAC004019,1995-11-17,1999-06-15,3,2,WFG119,2,1501
CAC004019,2000-01-15,2000-08-15,2,2,CAC004,2,1502
CAC004019,2000-01-15,2000-08-15,2,2,WFG119,2,1503
CAC004019,2001-02-15,2002-05-15,2,2,CAC004,2,1504
CAC004019,2001-02-15,2002-05-15,2,2,WFG119,2,1505
CAC004019,2002-06-13,2003-05-05,2,2,CAC004,2,1506
CAC004019,2002-06-13,2003-05-05,2,2,WFG119,2,1507
CAC004019,2003-05-05,2004-11-15,2,2,CAC004,2,1508
CAC004019,2003-05-05,2004-11-15,2,2,WFG119,2,1509
CAC004019,2004-11-15,2011-01-23,2,2,CAC004,2,1510
CAC004019,2004-11-15,2011-01-23,2,2,WFG119,2,1511
CAC004019,2011-01-23,2015-09-15,2,2,CAC004,2,1512
CAC004019,2011-01-23,2015-09-15,2,2,WFG119,2,1513
CAC004019,2016-10-15,2017-06-15,2,2,CAC004,2,1514
CAC004019,2016-10-15,2017-06-15,2,2,WFG119,2,1515
CAC004020,1995-11-17,2020-09-15,3,2,CAP019,2,1516
CAC004021,1995-11-17,1996-06-15,3,2,CAF114,2,1517
CAC004021,2010-05-15,2013-06-15,2,2,CAF114,2,1518
CAC004021,2015-06-15,2018-01-15,2,2,CAF114,2,1519
CAC004023,1995-11-17,1999-06-15,3,2,CAC004,2,1520
CAC004023,2011-07-15,2011-11-15,2,2,CAC004,2,1521
CAC004045,1997-07-14,1999-06-15,1,2,SGN195,2,1522
CAC005010,1995-11-17,1999-08-15,3,2,CAC005,2,1523
CAC005015,1995-11-17,2000-03-15,3,2,SBB018,1,1524
CAC005015,2000-03-15,2000-10-15,2,2,SBB018,1,1525
CAC005015,2000-12-25,2001-08-19,2,2,SBB018,1,1526
CAC005015,2001-08-19,2003-07-15,2,2,SBB018,1,1527
CAC005021,1995-11-16,1999-06-15,3,2,CAC005,2,1528
CAC006037,2010-06-11,2010-10-15,2,2,CAC006,2,1529
CAC006039,2010-06-11,2014-04-15,2,2,CAC006,2,1530
CAC006050,2019-08-15,2020-03-15,2,2,CAC006,2,1531
CAC007001,1995-11-17,2013-04-29,3,1,CAC007,2,1532
CAC007008,NA,NA,NA,NA,CAC007,2,1533
CAC007010,1995-11-16,2002-07-02,3,2,CAF042,2,1534
CAC007010,2002-07-02,2007-09-15,2,2,CAF042,2,1535
CAC007010,2007-09-15,2012-04-15,2,2,CAF042,2,1536
CAC008001,1995-11-17,2000-12-15,3,2,CAC008,2,1537
CAC008001,2000-12-15,2001-06-15,2,2,CAC008,2,1538
CAC009002,1995-11-17,2005-11-18,3,1,CAC009,2,1539
CAC009003,1995-11-17,2006-01-01,3,2,CAB035,2,1540
CAC010002,NA,NA,NA,NA,CAC010,2,1541
CAC010004,1995-11-17,2006-11-15,3,2,CAM058,2,1542
CAC010004,1995-11-17,2006-11-15,3,2,CAM121,2,1543
CAC010004,1995-11-17,2006-11-15,3,2,NGA170,2,1544
CAC010004,2006-06-15,2007-08-15,2,2,CAM058,2,1545
CAC010004,2006-06-15,2007-08-15,2,2,CAM121,2,1546
CAC010004,2006-06-15,2007-08-15,2,2,NGA170,2,1547
CAC010004,2007-08-15,2009-11-15,2,2,CAM058,2,1548
CAC010004,2007-08-15,2009-11-15,2,2,CAM121,2,1549
CAC010004,2007-08-15,2009-11-15,2,2,NGA170,2,1550
CAC010004,2012-05-15,2013-03-15,2,2,CAM058,2,1551
CAC010004,2012-05-15,2013-03-15,2,2,CAM121,2,1552
CAC010004,2012-05-15,2013-03-15,2,2,NGA170,2,1553
CAC010004,2013-03-15,2017-05-15,2,2,CAM058,2,1554
CAC010004,2013-03-15,2017-05-15,2,2,CAM121,2,1555
CAC010004,2013-03-15,2017-05-15,2,2,NGA170,2,1556
CAC010006,1995-11-17,2020-12-15,3,2,CAC010,2,1557
CAC010010,1995-11-17,2008-06-15,3,2,CAC010,2,1558
CAC010016,NA,NA,NA,NA,CAC010,2,1559
CAC011005,1995-11-15,2002-03-15,3,2,CAQ058,2,1560
CAC011005,1995-11-15,2002-03-15,3,2,SAK102,1,1561
CAC011005,2002-03-15,2004-01-15,2,2,CAQ058,2,1562
CAC011005,2002-03-15,2004-01-15,2,2,SAK102,1,1563
CAC011005,2004-10-15,2005-10-15,2,2,CAQ058,2,1564
CAC011005,2004-10-15,2005-10-15,2,2,SAK102,1,1565
CAC011005,2005-10-15,2011-12-02,2,2,CAQ058,2,1566
CAC011005,2005-10-15,2011-12-02,2,2,SAK102,1,1567
CAC011008,1995-11-15,2005-06-21,3,2,CAC011,2,1568
CAC011017,1995-11-15,2006-06-15,3,2,SAK095,2,1569
CAC011017,1995-11-15,2006-06-15,3,2,WFG042,2,1570
CAC011017,2006-07-16,2015-05-15,2,2,SAK095,2,1571
CAC011017,2006-07-16,2015-05-15,2,2,WFG042,2,1572
CAC012003,1995-11-17,2000-03-15,3,2,CAC012,2,1573
CAC012023,2010-11-15,2012-06-15,2,2,CAC012,2,1574
CAC012025,2013-11-15,2017-10-15,2,2,CAC012,2,1575
CAC013003,NA,NA,NA,NA,CAC013,2,1576
CAC013004,1995-11-17,1999-06-15,3,2,CAC077,2,1577
CAC013004,1999-06-15,2004-10-30,2,2,CAC077,2,1578
CAC013004,2004-10-30,2008-03-18,2,2,CAC077,2,1579
CAC013004,2008-03-18,2009-02-15,2,2,CAC077,2,1580
CAC013004,2009-02-15,2012-04-15,2,2,CAC077,2,1581
CAC013004,2012-04-15,2015-07-15,2,2,CAC077,2,1582
CAC013005,1995-11-17,2004-08-15,3,2,CAF108,2,1583
CAC013005,1995-11-17,2004-08-15,3,2,CAC013,2,1584
CAC013005,1995-11-17,2004-08-15,3,2,CAF061,2,1585
CAC013005,1995-11-17,2004-08-15,3,2,CAF077,2,1586
CAC013005,2004-08-15,2006-10-28,2,2,CAF108,2,1587
CAC013005,2004-08-15,2006-10-28,2,2,CAC013,2,1588
CAC013005,2004-08-15,2006-10-28,2,2,CAF061,2,1589
CAC013005,2004-08-15,2006-10-28,2,2,CAF077,2,1590
CAC013005,2006-10-28,2014-05-15,2,2,CAF108,2,1591
CAC013005,2006-10-28,2014-05-15,2,2,CAC013,2,1592
CAC013005,2006-10-28,2014-05-15,2,2,CAF061,2,1593
CAC013005,2006-10-28,2014-05-15,2,2,CAF077,2,1594
CAC013006,1995-11-17,2001-10-17,3,2,CAC013,2,1595
CAC013006,1995-11-17,2001-10-17,3,2,CAC007,2,1596
CAC013006,2002-03-28,2002-09-15,2,2,CAC013,2,1597
CAC013006,2002-03-28,2002-09-15,2,2,CAC007,2,1598
CAC013014,1999-08-15,2000-08-15,2,2,CAC013,2,1599
CAC013014,2000-08-15,2002-01-15,2,2,CAC013,2,1600
CAC013014,2002-01-15,2002-08-15,2,2,CAC013,2,1601
CAC013014,2002-08-15,2011-10-15,2,2,CAC013,2,1602
CAC013014,2013-12-15,2014-08-03,2,2,CAC013,2,1603
CAC013014,2017-07-23,2020-09-15,2,2,CAC013,2,1604
CAC013025,NA,NA,NA,NA,CAC013,2,1605
CAC013027,2011-04-15,2013-01-10,2,2,CAC013,2,1606
CAC013027,2011-04-15,2013-01-10,2,2,CAE003,2,1607
CAC013027,2014-01-05,2014-11-15,2,2,CAC013,2,1608
CAC013027,2014-01-05,2014-11-15,2,2,CAE003,2,1609
CAC013027,2014-11-15,2018-09-15,2,2,CAC013,2,1610
CAC013027,2014-11-15,2018-09-15,2,2,CAE003,2,1611
CAC014020,2001-08-15,2002-05-15,2,2,CAC014,2,1612
CAC014020,2002-05-15,2002-11-20,2,2,CAC014,2,1613
CAC017006,1995-11-17,2001-01-31,3,2,CAM124,2,1614
CAC017006,2001-01-31,2003-01-05,2,2,CAM124,2,1615
CAC017006,2003-01-15,2008-01-11,2,2,CAM124,2,1616
CAC017015,1995-11-15,2003-08-17,3,2,CAK031,2,1617
CAC017015,2003-08-17,2004-03-12,2,2,CAK031,2,1618
CAC017025,NA,NA,NA,NA,CAC017,2,1619
CAC019008,1995-11-17,2002-01-15,3,2,CAC019,1,1620
CAC019008,1995-11-17,2002-01-15,3,2,CAG044,2,1621
CAC019008,2002-01-15,2003-08-15,2,2,CAC019,1,1622
CAC019008,2002-01-15,2003-08-15,2,2,CAG044,2,1623
CAC019009,1995-11-17,1996-06-15,3,2,CAM121,2,1624
CAC019009,2001-06-15,2005-10-14,2,2,CAM121,2,1625
CAC019009,2005-10-14,2007-05-15,2,2,CAM121,2,1626
CAC019010,1995-11-17,1996-11-17,3,2,CAD026,2,1627
CAC019010,1995-11-17,1996-11-17,3,2,CAD080,2,1628
CAC019010,1998-06-15,2004-04-15,2,2,CAD026,2,1629
CAC019010,1998-06-15,2004-04-15,2,2,CAD080,2,1630
CAC019044,2001-08-09,2007-07-15,2,2,CAC019,2,1631
CAC019044,2007-11-15,2010-04-15,2,2,CAC019,2,1632
CAC020008,1995-11-17,2019-12-15,3,2,CAC020,2,1633
CAC021002,1995-11-17,2011-03-15,3,2,CAC021,2,1634
CAC021008,1995-11-17,2000-06-14,3,1,CAC021,2,1635
CAC021012,1995-11-17,2001-04-15,3,2,CAJ050,2,1636
CAC021012,1995-11-17,2001-04-15,3,2,CAC021,2,1637
CAC021012,2001-04-15,2012-05-15,2,2,CAJ050,2,1638
CAC021012,2001-04-15,2012-05-15,2,2,CAC021,2,1639
CAC021023,1997-04-01,1999-06-15,1,2,NDE033,2,1640
CAC021023,1999-12-15,2017-06-15,2,2,NDE033,2,1641
CAC021058,NA,NA,NA,NA,CAC021,2,1642
CAC021064,2017-06-15,2018-05-15,2,2,CAC021,2,1643
CAC022014,1995-11-17,2004-04-15,3,2,CAC022,2,1644
CAC023008,1995-11-17,1999-10-16,3,2,WFG086,2,1645
CAC023008,1999-10-16,2002-09-15,2,2,WFG086,2,1646
CAC023008,2002-10-07,2007-06-15,2,2,WFG086,2,1647
CAC023008,2008-03-15,2018-06-15,2,2,WFG086,2,1648
CAC023009,1995-11-17,2002-04-15,3,2,SGS032,2,1649
CAC023009,2002-04-15,2004-06-15,2,2,SGS032,2,1650
CAC023009,2004-06-15,2005-04-22,2,2,SGS032,2,1651
CAC023009,2005-06-13,2006-06-15,2,2,SGS032,2,1652
CAC023009,2006-06-15,2007-02-12,2,2,SGS032,2,1653
CAC023009,2007-02-12,2008-10-15,2,2,SGS032,2,1654
CAC023010,1995-11-17,2003-11-15,3,2,CAC020,2,1655
CAC023010,1995-11-17,2003-11-15,3,2,CAC023,2,1656
CAC023012,1995-11-17,1999-12-15,3,2,CAC031,2,1657
CAC023012,1995-11-17,1999-12-15,3,2,CAK119,2,1658
CAC023012,1995-11-17,1999-12-15,3,2,CAM016,2,1659
CAC023012,2001-02-15,2008-05-10,2,2,CAC031,2,1660
CAC023012,2001-02-15,2008-05-10,2,2,CAK119,2,1661
CAC023012,2001-02-15,2008-05-10,2,2,CAM016,2,1662
CAC023012,2008-06-15,2020-12-14,2,1,CAC031,2,1663
CAC023012,2008-06-15,2020-12-14,2,1,CAK119,2,1664
CAC023012,2008-06-15,2020-12-14,2,1,CAM016,2,1665
CAC023013,1995-11-17,1996-06-29,3,2,CAK078,2,1666
CAC023013,1995-11-17,1996-06-29,3,2,CAC023,2,1667
CAC023013,1995-11-17,1996-06-29,3,2,CAN026,2,1668
CAC023013,1996-06-29,2003-04-15,2,2,CAK078,2,1669
CAC023013,1996-06-29,2003-04-15,2,2,CAC023,2,1670
CAC023013,1996-06-29,2003-04-15,2,2,CAN026,2,1671
CAC023013,2003-04-15,2019-04-15,2,2,CAK078,2,1672
CAC023013,2003-04-15,2019-04-15,2,2,CAC023,2,1673
CAC023013,2003-04-15,2019-04-15,2,2,CAN026,2,1674
CAC023014,1995-11-17,2000-06-15,3,2,CAC023,2,1675
CAC023015,1995-11-17,2004-12-06,3,2,CAC023,2,1676
CAC023015,2004-12-06,2006-02-15,2,2,CAC023,2,1677
CAC023015,2007-06-15,2012-03-15,2,2,CAC023,2,1678
CAC023015,2012-03-15,2012-12-15,2,2,CAC023,2,1679
CAC023053,2001-08-15,2005-07-05,2,2,CAC023,2,1680
CAC023071,2008-06-15,2016-11-15,2,2,CAC023,2,1681
CAC023071,2008-06-15,2016-11-15,2,2,CAK083,2,1682
CAC023071,2016-11-15,2020-06-15,2,2,CAC023,2,1683
CAC023071,2016-11-15,2020-06-15,2,2,CAK083,2,1684
CAC023072,2008-09-05,2017-05-15,2,2,CAC023,2,1685
CAC023088,NA,NA,NA,NA,CAC023,2,1686
CAC024009,NA,NA,NA,NA,CAC024,2,1687
CAC024011,1995-11-18,2010-01-12,3,2,CAC024,2,1688
CAC024011,2010-01-12,2010-09-15,2,2,CAC024,2,1689
CAC024011,2010-09-15,2015-11-15,2,1,CAC024,2,1690
CAC024012,1995-11-18,2002-08-15,3,2,CAE027,2,1691
CAC024012,2002-11-15,2004-02-15,2,2,CAE027,2,1692
CAC024012,2004-02-15,2007-12-15,2,2,CAE027,2,1693
CAC024012,2009-03-15,2015-04-19,2,2,CAE027,2,1694
CAC024012,2015-04-19,2017-03-15,2,2,CAE027,2,1695
CAC024028,1997-06-15,2000-10-15,2,1,CAC024,2,1696
CAC024029,NA,NA,NA,NA,CAC024,2,1697
CAC024054,NA,NA,NA,NA,CAC024,2,1698
CAC025006,1995-11-17,1999-12-02,3,2,CAC090,2,1699
CAC025006,1999-12-02,2001-02-15,2,2,CAC090,2,1700
CAC025006,2001-06-01,2004-09-15,2,2,CAC090,2,1701
CAC025007,1995-11-17,2003-02-15,3,2,CAC025,2,1702
CAC025009,1995-11-17,2000-02-15,3,2,SHB010,2,1703
CAC025009,2000-09-15,2001-10-10,2,2,SHB010,2,1704
CAC025009,2002-03-15,2003-03-15,2,2,SHB010,2,1705
CAC025009,2007-07-15,2009-08-14,2,2,SHB010,2,1706
CAC025012,1995-11-17,2003-01-15,3,2,CAA062,2,1707
CAC025012,1995-11-17,2003-01-15,3,2,CAE038,2,1708
CAC025012,2003-01-15,2010-07-15,2,2,CAA062,2,1709
CAC025012,2003-01-15,2010-07-15,2,2,CAE038,2,1710
CAC025012,2014-11-15,2017-07-15,2,2,CAA062,2,1711
CAC025012,2014-11-15,2017-07-15,2,2,CAE038,2,1712
CAC025032,NA,NA,NA,NA,CAC025,2,1713
CAC026005,1995-11-17,1998-11-15,3,2,CAE026,2,1714
CAC026005,1998-11-15,2003-08-15,2,2,CAE026,2,1715
CAC026005,2003-08-15,2005-02-15,2,2,CAE026,2,1716
CAC026005,2005-02-15,2006-05-18,2,2,CAE026,2,1717
CAC026005,2006-05-18,2008-07-15,2,2,CAE026,2,1718
CAC027024,2003-12-18,2016-06-15,2,2,CAC027,2,1719
CAC027027,2005-12-15,2006-11-15,2,2,CAC027,2,1720
CAC027033,NA,NA,NA,NA,CAC027,2,1721
CAC028027,NA,NA,NA,NA,CAC028,2,1722
CAC029002,1995-11-17,2000-12-15,3,2,CAC029,2,1723
CAC029002,2002-03-15,2003-01-12,2,2,CAC029,2,1724
CAC029002,2004-01-20,2004-09-15,2,2,CAC029,2,1725
CAC029002,2005-07-09,2007-11-26,2,2,CAC029,2,1726
CAC029003,1995-11-17,1999-12-15,3,2,CAC029,2,1727
CAC029003,2001-01-10,2002-01-20,2,2,CAC029,2,1728
CAC029003,2003-01-11,2005-07-11,2,2,CAC029,2,1729
CAC029003,2006-04-04,2016-12-16,2,2,CAC029,2,1730
CAC029004,1995-11-17,1996-02-17,3,2,CAI048,2,1731
CAC030007,1995-11-17,2004-06-15,3,2,CAC030,2,1732
CAC030008,1995-11-17,2008-09-02,3,2,CAC030,2,1733
CAC030008,2008-09-20,2016-06-15,2,2,CAC030,2,1734
CAC030021,1995-11-17,2004-03-27,3,2,CAC067,2,1735
CAC030021,1995-11-17,2004-03-27,3,2,CAC030,2,1736
CAC030021,2004-07-31,2008-09-02,2,2,CAC067,2,1737
CAC030021,2004-07-31,2008-09-02,2,2,CAC030,2,1738
CAC030021,2008-09-02,2009-06-15,2,2,CAC067,2,1739
CAC030021,2008-09-02,2009-06-15,2,2,CAC030,2,1740
CAC030021,2009-06-15,2020-03-15,2,2,CAC067,2,1741
CAC030021,2009-06-15,2020-03-15,2,2,CAC030,2,1742
CAC030068,2012-08-15,2013-06-15,2,2,CAC030,2,1743
CAC030070,2011-05-15,2015-07-15,2,2,CAC079,2,1744
CAC030070,2016-11-15,2018-03-15,2,2,CAC079,2,1745
CAC031003,1995-11-17,1999-09-09,3,2,WFG039,2,1746
CAC031003,1999-09-09,2001-09-15,2,2,WFG039,2,1747
CAC031004,1995-11-17,2000-05-15,3,2,CAC031,2,1748
CAC031005,1995-11-17,1999-04-30,3,2,WFG086,2,1749
CAC031005,1999-09-15,2001-07-15,2,2,WFG086,2,1750
CAC031005,2001-07-15,2008-09-15,2,2,WFG086,2,1751
CAC031006,1995-11-17,1996-06-15,3,2,CAC055,2,1752
CAC031006,1996-06-15,2004-09-09,2,2,CAC055,2,1753
CAC031006,2004-09-15,2005-04-14,2,1,CAC055,2,1754
CAC031027,2002-05-15,2002-12-15,2,2,CAC005,2,1755
CAC031042,2001-04-26,2011-07-15,2,2,CAC031,2,1756
CAC031042,2012-05-09,2012-07-15,2,2,CAC031,2,1757
CAC031052,2004-03-27,2004-09-15,2,2,CAB037,2,1758
CAC031052,2004-03-27,2004-09-15,2,2,CAB059,2,1759
CAC031052,2004-09-15,2005-10-04,2,2,CAB037,2,1760
CAC031052,2004-09-15,2005-10-04,2,2,CAB059,2,1761
CAC031052,2006-02-15,2009-10-15,2,2,CAB037,2,1762
CAC031052,2006-02-15,2009-10-15,2,2,CAB059,2,1763
CAC031053,2004-03-27,2004-09-15,2,2,CAB037,2,1764
CAC031053,2004-09-15,2011-01-15,2,2,CAB037,2,1765
CAC031077,2013-11-15,2017-06-15,2,2,CAC031,2,1766
CAC032003,NA,NA,NA,NA,CAC032,2,1767
CAC032012,1997-05-15,1997-08-15,2,2,SGQ037,2,1768
CAC032012,1997-08-15,2000-06-15,2,2,SGQ037,2,1769
CAC032012,2001-04-05,2002-12-15,2,2,SGQ037,2,1770
CAC032012,2002-12-15,2010-07-15,2,2,SGQ037,2,1771
CAC032012,2010-08-15,2012-04-15,2,2,SGQ037,2,1772
CAC032012,2012-05-15,2018-04-15,2,2,SGQ037,2,1773
CAC033004,2001-05-15,2001-12-28,2,2,CAC098,2,1774
CAC033004,2006-05-15,2008-03-14,2,2,CAC098,2,1775
CAC033004,2008-03-14,2016-07-05,2,2,CAC098,2,1776
CAC034016,2006-03-15,2008-01-08,2,2,CAC034,2,1777
CAC034016,2010-04-15,2011-07-15,2,2,CAC034,2,1778
CAC034063,2013-04-15,2014-02-15,2,1,CAC034,2,1779
CAC035006,1995-11-17,2016-01-15,3,2,NEG035,1,1780
CAC035009,2007-07-15,2009-12-24,2,2,CAC035,2,1781
CAC035009,2013-03-15,2018-06-15,2,2,CAC035,2,1782
CAC036006,1995-11-17,2000-03-15,3,2,WFE031,2,1783
CAC036006,2000-03-15,2000-09-15,2,2,WFE031,2,1784
CAC036006,2000-10-05,2004-03-15,2,2,WFE031,2,1785
CAC036006,2004-03-15,2005-04-15,2,2,WFE031,2,1786
CAC037003,1995-11-17,2002-03-15,3,2,CAC037,2,1787
CAC037003,1995-11-17,2002-03-15,3,2,CAI065,2,1788
CAC037003,2002-03-15,2002-10-15,2,2,CAC037,2,1789
CAC037003,2002-03-15,2002-10-15,2,2,CAI065,2,1790
CAC037003,2002-10-15,2018-01-15,2,2,CAC037,2,1791
CAC037003,2002-10-15,2018-01-15,2,2,CAI065,2,1792
CAC037004,1995-11-17,1996-06-15,3,2,CAH082,2,1793
CAC037004,2000-11-15,2003-07-13,2,2,CAH082,2,1794
CAC037004,2003-07-13,2005-08-15,2,2,CAH082,2,1795
CAC037007,2003-06-15,2004-03-15,2,2,CAC037,2,1796
CAC037007,2003-06-15,2004-03-15,2,2,CAU018,2,1797
CAC037007,2004-03-15,2011-11-15,2,2,CAC037,2,1798
CAC037007,2004-03-15,2011-11-15,2,2,CAU018,2,1799
CAC037007,2011-11-15,2014-10-15,2,2,CAC037,2,1800
CAC037007,2011-11-15,2014-10-15,2,2,CAU018,2,1801
CAC037007,2015-04-15,2017-06-10,2,2,CAC037,2,1802
CAC037007,2015-04-15,2017-06-10,2,2,CAU018,2,1803
CAC038002,1995-11-17,2014-12-15,3,2,CAC038,2,1804
CAC038005,1995-11-17,2004-03-15,3,2,CAQ146,2,1805
CAC038005,2004-03-15,2008-05-09,2,2,CAQ146,2,1806
CAC038005,2008-05-09,2013-03-15,2,2,CAQ146,2,1807
CAC038005,2013-04-15,2020-06-15,2,2,CAQ146,2,1808
CAC038006,1995-11-17,2016-06-15,3,2,NBE031,2,1809
CAC038006,2016-06-15,2020-03-15,2,2,NBE031,2,1810
CAC039004,1995-11-17,2001-09-15,3,2,CAC077,2,1811
CAC039007,1995-11-17,2002-03-15,3,2,CAL096,2,1812
CAC039007,1995-11-17,2002-03-15,3,2,CAR033,2,1813
CAC039007,2003-04-20,2010-03-06,2,2,CAL096,2,1814
CAC039007,2003-04-20,2010-03-06,2,2,CAR033,2,1815
CAC039007,2010-03-15,2017-02-15,2,2,CAL096,2,1816
CAC039007,2010-03-15,2017-02-15,2,2,CAR033,2,1817
CAC039015,2002-07-07,2004-06-15,2,2,CAC067,2,1818
CAC039015,2002-07-07,2004-06-15,2,2,CAC081,2,1819
CAC039015,2004-06-15,2006-06-15,2,2,CAC067,2,1820
CAC039015,2004-06-15,2006-06-15,2,2,CAC081,2,1821
CAC039015,2006-06-15,2012-08-15,2,2,CAC067,2,1822
CAC039015,2006-06-15,2012-08-15,2,2,CAC081,2,1823
CAC039015,2012-08-15,2018-06-15,2,2,CAC067,2,1824
CAC039015,2012-08-15,2018-06-15,2,2,CAC081,2,1825
CAC039034,2016-03-15,2018-06-15,2,2,CAC039,2,1826
CAC040005,1995-11-17,2000-10-05,3,2,CAC040,2,1827
CAC040005,2000-10-05,2002-08-15,2,2,CAC040,2,1828
CAC040005,2002-08-15,2004-07-19,2,2,CAC040,2,1829
CAC040007,1995-11-17,2004-08-15,3,2,CAD093,2,1830
CAC040007,1995-11-17,2004-08-15,3,2,CAF057,2,1831
CAC040007,2005-03-19,2012-01-15,2,2,CAD093,2,1832
CAC040007,2005-03-19,2012-01-15,2,2,CAF057,2,1833
CAC042006,1995-11-17,2006-08-15,3,2,CAC042,2,1834
CAC042013,1995-11-17,1996-06-15,3,2,CAC042,2,1835
CAC042021,1995-11-17,2001-07-15,3,2,CAC042,2,1836
CAC042021,1995-11-17,2001-07-15,3,2,CAK065,2,1837
CAC042021,2001-07-15,2003-03-11,2,2,CAC042,2,1838
CAC042021,2001-07-15,2003-03-11,2,2,CAK065,2,1839
CAC042026,1995-11-17,1996-11-17,3,2,CAD025,2,1840
CAC042026,1995-11-17,1996-11-17,3,2,CAD069,2,1841
CAC042026,1995-11-17,1996-11-17,3,2,CAV054,2,1842
CAC042026,1995-11-17,1996-11-17,3,2,CAV054,1,1843
CAC042026,2000-05-15,2006-10-02,2,2,CAD025,2,1844
CAC042026,2000-05-15,2006-10-02,2,2,CAD069,2,1845
CAC042026,2000-05-15,2006-10-02,2,2,CAV054,2,1846
CAC042026,2000-05-15,2006-10-02,2,2,CAV054,1,1847
CAC042026,2006-10-02,2008-04-15,2,2,CAD025,2,1848
CAC042026,2006-10-02,2008-04-15,2,2,CAD069,2,1849
CAC042026,2006-10-02,2008-04-15,2,2,CAV054,2,1850
CAC042026,2006-10-02,2008-04-15,2,2,CAV054,1,1851
CAC042026,2008-04-15,2020-02-28,2,2,CAD025,2,1852
CAC042026,2008-04-15,2020-02-28,2,2,CAD069,2,1853
CAC042026,2008-04-15,2020-02-28,2,2,CAV054,2,1854
CAC042026,2008-04-15,2020-02-28,2,2,CAV054,1,1855
CAC042028,1995-11-17,2001-07-15,3,2,CAN036,2,1856
CAC042028,2003-10-03,2004-02-15,2,2,CAN036,2,1857
CAC042028,2004-02-15,2004-09-15,2,2,CAN036,2,1858
CAC042028,2004-09-15,2005-06-15,2,2,CAN036,2,1859
CAC042028,2005-06-15,2006-04-15,2,2,CAN036,2,1860
CAC042028,2010-06-15,2011-09-15,2,2,CAN036,2,1861
CAC042028,2013-03-08,2019-04-15,2,2,CAN036,2,1862
CAC042056,NA,NA,NA,NA,CAC042,2,1863
CAC043005,1995-11-17,1999-09-15,3,2,CAC043,2,1864
CAC043005,2000-03-15,2001-09-15,2,2,CAC043,2,1865
CAC043007,1995-11-17,1996-06-15,3,2,SBB006,2,1866
CAC043018,1997-09-15,2000-09-15,2,2,CAC043,2,1867
CAC043018,2000-12-15,2002-06-15,2,2,CAC043,2,1868
CAC043018,2002-06-15,2006-03-18,2,2,CAC043,2,1869
CAC043018,2006-03-18,2013-06-15,2,2,CAC043,2,1870
CAC043018,2013-05-15,2015-04-29,2,2,CAC043,2,1871
CAC043019,1995-11-17,2002-06-15,3,2,CAE006,2,1872
CAC043019,2002-06-15,2003-10-15,2,2,CAE006,2,1873
CAC043019,2004-03-15,2006-03-18,2,2,CAE006,2,1874
CAC043019,2006-03-18,2011-12-15,2,2,CAE006,2,1875
CAC043019,2013-08-15,2014-05-15,2,2,CAE006,2,1876
CAC044010,2004-09-15,2005-06-15,2,2,CAM057,2,1877
CAC044010,2005-06-15,2009-07-15,2,2,CAM057,2,1878
CAC045007,2004-07-15,2005-06-01,2,2,CAC045,2,1879
CAC045007,2005-06-01,2008-03-15,2,2,CAC045,2,1880
CAC045013,2011-11-15,2019-08-15,2,2,CAC045,2,1881
CAC045023,NA,NA,NA,NA,CAC045,2,1882
CAC046009,1995-11-17,2011-06-02,3,1,CAC046,2,1883
CAC046010,1995-11-17,2004-02-15,3,2,CAP020,2,1884
CAC046010,2004-02-15,2006-05-15,2,2,CAP020,2,1885
CAC046010,2006-05-15,2020-10-15,2,2,CAP020,2,1886
CAC046012,1995-11-17,2004-02-15,3,2,CAC046,2,1887
CAC046012,2004-10-11,2012-04-15,2,2,CAC046,2,1888
CAC046013,1995-11-17,1999-12-15,3,2,CAJ065,2,1889
CAC046013,1999-12-15,2004-06-15,2,2,CAJ065,2,1890
CAC046014,1995-11-17,1996-06-15,3,2,CAC074,2,1891
CAC046014,1995-11-17,1996-06-15,3,2,CAH017,2,1892
CAC046014,1996-06-15,2004-09-15,2,2,CAC074,2,1893
CAC046014,1996-06-15,2004-09-15,2,2,CAH017,2,1894
CAC046014,2004-09-15,2007-09-17,2,2,CAC074,2,1895
CAC046014,2004-09-15,2007-09-17,2,2,CAH017,2,1896
CAC046014,2007-09-17,2009-10-15,2,2,CAC074,2,1897
CAC046014,2007-09-17,2009-10-15,2,2,CAH017,2,1898
CAC046021,1995-11-17,2001-06-15,3,2,CAL090,2,1899
CAC046021,2001-06-15,2014-07-15,2,2,CAL090,2,1900
CAC046044,1995-11-17,2002-02-15,3,2,CAC046,2,1901
CAC047007,2009-12-15,2011-10-15,2,2,CAC047,2,1902
CAC047007,2011-10-15,2013-06-15,2,2,CAC047,2,1903
CAC047007,2013-06-15,2014-12-15,2,2,CAC047,2,1904
CAC048003,1995-11-17,1999-04-15,3,2,CAC048,2,1905
CAC048003,1995-11-17,1999-04-15,3,2,CAE060,2,1906
CAC048003,1999-04-15,2000-03-15,2,2,CAC048,2,1907
CAC048003,1999-04-15,2000-03-15,2,2,CAE060,2,1908
CAC048003,2000-03-15,2006-08-15,2,2,CAC048,2,1909
CAC048003,2000-03-15,2006-08-15,2,2,CAE060,2,1910
CAC049008,1995-11-17,1998-06-15,3,2,CAC074,2,1911
